Inference for Stan model: 643f7ce1168b679b2f09039d904fab2e.
4 chains, each with iter=10000; warmup=5000; thin=10; 
post-warmup draws per chain=500, total post-warmup draws=2000.

                      mean se_mean    sd     2.5%      25%      50%      75%    97.5% n_eff Rhat
alpha                -0.49    0.03  0.70    -1.40    -0.58    -0.49    -0.37     0.50   640 1.00
mu_phi[33]           10.56    0.10  3.65     5.08     7.98    10.07    12.56    18.85  1318 1.00
mu_phi[34]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[35]           10.56    0.10  3.65     5.08     7.98    10.07    12.56    18.85  1318 1.00
mu_phi[36]           10.56    0.10  3.65     5.08     7.98    10.07    12.56    18.85  1318 1.00
mu_phi[37]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[38]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[39]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[40]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[41]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[42]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[43]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[44]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[45]           10.56    0.10  3.65     5.08     7.98    10.07    12.56    18.85  1318 1.00
mu_phi[46]           10.56    0.10  3.65     5.08     7.98    10.07    12.56    18.85  1318 1.00
mu_phi[47]           10.56    0.10  3.65     5.08     7.98    10.07    12.56    18.85  1318 1.00
mu_phi[48]           10.56    0.10  3.65     5.08     7.98    10.07    12.56    18.85  1318 1.00
mu_phi[49]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[50]           10.56    0.10  3.65     5.08     7.98    10.07    12.56    18.85  1318 1.00
mu_phi[51]           10.56    0.10  3.65     5.08     7.98    10.07    12.56    18.85  1318 1.00
mu_phi[52]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[53]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[54]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[55]           10.56    0.10  3.65     5.08     7.98    10.07    12.56    18.85  1318 1.00
mu_phi[56]           10.56    0.10  3.65     5.08     7.98    10.07    12.56    18.85  1318 1.00
mu_phi[57]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[58]           10.56    0.10  3.65     5.08     7.98    10.07    12.56    18.85  1318 1.00
mu_phi[59]           10.56    0.10  3.65     5.08     7.98    10.07    12.56    18.85  1318 1.00
mu_phi[60]           10.56    0.10  3.65     5.08     7.98    10.07    12.56    18.85  1318 1.00
mu_phi[61]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[62]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[63]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[64]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[65]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[66]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[67]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[68]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[69]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[70]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[71]           10.56    0.10  3.65     5.08     7.98    10.07    12.56    18.85  1318 1.00
mu_phi[72]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[73]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[74]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[75]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[76]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[77]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[78]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[79]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[80]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[81]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[82]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[83]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[84]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[85]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[86]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[87]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[88]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[89]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[90]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[91]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[92]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[93]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[94]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[95]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[96]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[97]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[98]           10.56    0.10  3.65     5.08     7.98    10.07    12.56    18.85  1318 1.00
mu_phi[99]           22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[100]          22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[101]          22.31    0.31 10.14    10.49    15.72    20.04    26.21    48.41  1049 1.00
mu_phi[102]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[103]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[104]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[105]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[106]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[107]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[108]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[109]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[110]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[111]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[112]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[113]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[114]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[115]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[116]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[117]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[118]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[119]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[120]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[121]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[122]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[123]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[124]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[125]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[126]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[127]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[128]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[129]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[130]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[131]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[132]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[133]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[134]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[135]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[136]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[137]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[138]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[139]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[140]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[141]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[142]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[143]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[144]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[145]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[146]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[147]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[148]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[149]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[150]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[151]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[152]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[153]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[154]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[155]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[156]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[157]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[158]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[159]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[160]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[161]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[162]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[163]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[164]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[165]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[166]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[167]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[168]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[169]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[170]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[171]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[172]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[173]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[174]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[175]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[176]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[177]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[178]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[179]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[180]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[181]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[182]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[183]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[184]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[185]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[186]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[187]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[188]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[189]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[190]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[191]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[192]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[193]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[194]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[195]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[196]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[197]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[198]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[199]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[200]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[201]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[202]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[203]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[204]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[205]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[206]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[207]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[208]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[209]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[210]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[211]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[212]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[213]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[214]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[215]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[216]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[217]           2.88    0.02  0.69     1.69     2.40     2.82     3.31     4.41  1945 1.00
mu_phi[218]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[219]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
mu_phi[220]           2.93    0.01  0.48     2.09     2.60     2.89     3.22     3.96  1367 1.00
lp__              56496.90    0.56  9.91 56481.44 56490.84 56495.89 56501.02 56520.73   310 1.01

Samples were drawn using NUTS(diag_e) at Wed Feb 17 13:48:48 2016.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).
